timestamp,S0-iMC0.MEM_BW_TOTAL,S0-iMC1.MEM_BW_TOTAL,S0-iMC2.MEM_BW_TOTAL
1267.432727432,8.43804931641,7.16333007812,7.28552246094
1267.533335295,8.41961669922,7.16296386719,7.26983642578
1267.633939068,8.39099121094,7.12042236328,7.24176025391
1267.734539829,8.42852783203,7.1259765625,7.24597167969
1267.835139256,8.42218017578,7.13928222656,7.26318359375
1267.935743851,8.36822509766,7.08819580078,7.23059082031
1268.036379656,8.36102294922,7.09094238281,7.20751953125
1268.136983596,8.36193847656,7.09301757812,7.22241210938
1268.237583932,8.39764404297,7.12213134766,7.26245117188
1268.338180070,8.33782958984,7.07897949219,7.19232177734
1268.438781828,8.36151123047,7.08679199219,7.22155761719
1268.539379796,8.33892822266,7.080078125,7.18487548828
1268.639991186,8.28118896484,7.00720214844,7.12518310547
1268.740594769,8.30267333984,7.03637695312,7.18536376953
1268.841182621,8.29650878906,7.03625488281,7.15032958984
1268.941795156,8.29351806641,7.00604248047,7.14996337891
1269.042390588,8.27258300781,6.9951171875,7.13568115234
1269.142989656,8.31896972656,7.0263671875,7.15350341797
1269.243588122,8.26794433594,6.98937988281,7.10949707031
1269.344195151,8.27172851562,6.99279785156,7.11206054688
1269.444797615,8.26147460938,6.98620605469,7.13348388672
1269.545399928,8.29754638672,7.01098632812,7.11950683594
1269.645998731,8.24963378906,6.96063232422,7.10601806641
1269.746593705,8.25018310547,6.97003173828,7.09844970703
1269.847187986,8.27099609375,6.98315429688,7.09564208984
1269.947785130,8.19702148438,6.9228515625,7.07495117188
1270.048387860,8.27661132812,6.97113037109,7.08605957031
1270.148989631,8.18463134766,6.91491699219,7.07623291016
1270.249589481,8.28063964844,6.99163818359,7.11541748047
1270.350184842,8.25006103516,6.95947265625,7.08703613281
1270.450785717,8.18872070312,6.91412353516,7.0341796875
1270.551389959,8.22943115234,6.92645263672,7.02960205078
1270.651997493,8.208984375,6.92553710938,7.06610107422
1270.752597594,8.18707275391,6.91534423828,7.03723144531
1270.853199183,8.1865234375,6.90985107422,7.03295898438
1270.953802781,8.21325683594,6.94110107422,7.06512451172
1271.054401152,8.12335205078,6.86645507812,6.95922851562
1271.155007717,8.17260742188,6.89868164062,7.03167724609
1271.255605153,8.17205810547,6.90350341797,7.02496337891
1271.356215547,8.19201660156,6.91558837891,7.03900146484
1271.456817106,8.15972900391,6.87390136719,7.00347900391
1271.557418906,8.15496826172,6.86926269531,6.98864746094
1271.658019258,8.13391113281,6.84753417969,6.99365234375
1271.758622967,8.15008544922,6.85906982422,6.98400878906
1271.859222335,8.11682128906,6.84747314453,6.97357177734
1271.959829026,8.10192871094,6.81365966797,6.95971679688
1272.060431969,8.14978027344,6.86804199219,6.97399902344
1272.161033098,8.12731933594,6.84259033203,6.97442626953
1272.261631752,8.11303710938,6.82330322266,6.94464111328
1272.362227861,8.1435546875,6.87237548828,6.97473144531
1272.462828788,8.10357666016,6.82116699219,6.97302246094
1272.563428201,8.09692382812,6.7890625,6.91796875
1272.664037061,8.09259033203,6.83386230469,6.95269775391
1272.764641262,8.076171875,6.78143310547,6.91430664062
1272.865242234,8.09295654297,6.80358886719,6.93304443359
1272.965515733,3.51696777344,2.2421875,4.82507324219
1273.065781392,1.32104492188,0.0445556640625,0.187255859375
1273.166046077,1.30517578125,0.028564453125,0.175659179688
1273.266316884,1.29992675781,0.023193359375,0.144104003906
1273.366588491,1.30072021484,0.02197265625,0.151306152344
1273.466852306,1.29748535156,0.0191650390625,0.130126953125
1273.567125519,1.29565429688,0.017822265625,0.124389648438
1273.667391433,1.29675292969,0.0261840820312,0.141052246094
1273.767657024,1.29742431641,0.0187377929688,0.124145507812
1273.868018092,1.29528808594,0.0171508789062,0.15234375
1273.968294422,1.43530273438,0.156005859375,0.389587402344
1274.068568097,1.30181884766,0.0233154296875,0.141906738281
1274.168856019,1.30108642578,0.01953125,0.159973144531
1274.269134655,1.29895019531,0.0186157226562,0.138732910156
1274.369407133,1.29742431641,0.0183715820312,0.149230957031
1274.469679167,1.29669189453,0.0189819335938,0.130676269531
1274.569957357,1.29699707031,0.021484375,0.131774902344
1274.670332607,1.29479980469,0.0188598632812,0.144470214844
1274.770605278,1.29705810547,0.0195922851562,0.125305175781
1274.870877368,1.35162353516,0.0734252929688,0.327758789062
1274.971166849,1.34002685547,0.0667724609375,0.224914550781
1275.071436434,1.29595947266,0.0205688476562,0.122375488281
1275.171697200,1.29425048828,0.017578125,0.147521972656
1275.271979527,1.29748535156,0.017578125,0.134033203125
1275.372241788,1.29815673828,0.0198974609375,0.148071289062
1275.472506563,1.29565429688,0.0176391601562,0.12646484375
1275.572775946,1.29608154297,0.0165405273438,0.124877929688
1275.673044356,1.29711914062,0.0169067382812,0.146484375
1275.773306240,1.29205322266,0.025146484375,0.12060546875
1275.873577617,1.29595947266,0.0172119140625,0.143127441406
1275.973835373,3.31671142578,2.02758789062,2.93896484375
1276.074095509,1.32019042969,0.04052734375,0.187377929688
1276.174350471,1.30059814453,0.021484375,0.177185058594
1276.274603354,1.29919433594,0.0201416015625,0.138732910156
1276.374861097,1.29602050781,0.019775390625,0.150329589844
1276.475101839,1.29595947266,0.020263671875,0.138305664062
1276.575358434,1.29656982422,0.0211181640625,0.135009765625
1276.675609773,1.29528808594,0.0184326171875,0.154907226562
1276.775859958,1.29705810547,0.0210571289062,0.130737304688
1276.876136297,1.29528808594,0.0196533203125,0.149780273438
1276.976974049,5.40014648438,4.12506103516,6.474609375
1277.077716031,1.47247314453,0.183227539062,0.556091308594
1277.178448574,1.54797363281,0.265808105469,0.8154296875
1277.279174962,1.33062744141,0.0444946289062,0.200866699219
1277.379898685,1.31292724609,0.027099609375,0.161499023438
1277.480624122,1.30773925781,0.022216796875,0.138000488281
1277.581345814,1.31011962891,0.0245971679688,0.149719238281
1277.682066318,1.30804443359,0.0231323242188,0.141479492188
1277.782776802,1.29931640625,0.0269165039062,0.128967285156
1277.883520850,1.30999755859,0.023193359375,0.165588378906
1277.984110905,12.2426147461,10.9759521484,13.1759643555
1278.084386438,1.73657226562,0.452331542969,1.08514404297
1278.184658523,1.35504150391,0.082763671875,0.302307128906
1278.284923264,1.36126708984,0.0836791992188,0.267150878906
1278.385194467,1.31695556641,0.0418090820312,0.193725585938
1278.485468768,1.31176757812,0.0348510742188,0.170104980469
1278.585734589,1.33441162109,0.0521240234375,0.238647460938
1278.686000486,1.32019042969,0.041259765625,0.19677734375
1278.786272416,1.30389404297,0.0343627929688,0.140625
1278.886559541,1.31567382812,0.0379028320312,0.215698242188
1278.987275201,9.72344970703,8.45025634766,10.0098876953
1279.087828525,1.64276123047,0.354858398438,0.786437988281
1279.188391723,1.35821533203,0.0757446289062,0.294494628906
1279.288955650,1.35461425781,0.0684204101562,0.2333984375
1279.389508795,1.32141113281,0.0374755859375,0.1904296875
1279.490052784,1.33288574219,0.049072265625,0.184936523438
